CEP;Tipo_Logradouro;Logradouro;Bairro;Cidade;UF
54250320;Rua;Eletricista José Alves Ribeiro;Cavaleiro;Jaboatão dos Guararapes;PE
54270377;Rua;Bom Conselho;Curado;Jaboatão dos Guararapes;PE
54270429;4ª Travessa;Frei Damião;Curado;Jaboatão dos Guararapes;PE
54275030;Avenida;Luiz Gonzaga;Curado;Jaboatão dos Guararapes;PE
54280405;Avenida;Cônego Pereira Carneiro;Sucupira;Jaboatão dos Guararapes;PE
54310012;2ª Travessa;da Linha;Prazeres;Jaboatão dos Guararapes;PE
54310411;1ª Travessa;Linha Ferrea Sul;Prazeres;Jaboatão dos Guararapes;PE
54320021;1ª Travessa;São Bento;Jardim Jordão;Jaboatão dos Guararapes;PE
54325144;4ª Travessa;São Luís;Guararapes;Jaboatão dos Guararapes;PE
54325586;Travessa;Lindo Amor;Guararapes;Jaboatão dos Guararapes;PE
54325715;Rua;da Reverência;Guararapes;Jaboatão dos Guararapes;PE
54330351;Travessa;Santo Ándre;Cajueiro Seco;Jaboatão dos Guararapes;PE
54340091;1ª Travessa;Marabá;Prazeres;Jaboatão dos Guararapes;PE
54353000;Rodovia;Empresário João Santos Filho;Muribequinha;Jaboatão dos Guararapes;PE
54355646;Rua;Estrela do Norte;Muribeca;Jaboatão dos Guararapes;PE
54360179;Rua;Jaqueira;Marcos Freire;Jaboatão dos Guararapes;PE
54410377;7ª Travessa;Sucupira do Norte;Piedade;Jaboatão dos Guararapes;PE
54430561;1ª Travessa;Pôr do Sol;Candeias;Jaboatão dos Guararapes;PE
54440525;Rua;das Flores;Candeias;Jaboatão dos Guararapes;PE
54460556;Rua;São Geraldo;Barra de Jangada;Jaboatão dos Guararapes;PE
54490355;Rua;Águas Finas;Barra de Jangada;Jaboatão dos Guararapes;PE
54505440;Rua;Doutor Inácio de Barros;Centro;Cabo de Santo Agostinho;PE
54510103;Rua;José Carlos Duarte;Destilaria;Cabo de Santo Agostinho;PE
54518230;Rua;Itapissuma;Garapu;Cabo de Santo Agostinho;PE
54589025;Rua;da Novena;Pontezinha;Cabo de Santo Agostinho;PE
54589536;Travessa;Santo Antônio;Pontezinha;Cabo de Santo Agostinho;PE
54705412;Rua;Caroline Borba de Lima;Capibaribe;São Lourenço da Mata;PE
54720060;Rua;Rosa e Silva;Parque Capibaribe;São Lourenço da Mata;PE
54735075;Rua;Ametista;Centro;São Lourenço da Mata;PE
54735790;Rua;Doutor Joaquim Nabuco;Centro;São Lourenço da Mata;PE
54737590;Avenida;Geruza Alves da Silva;Tiúma;São Lourenço da Mata;PE
54745060;Rua;Area Verde Quatro;Chã da Tábua;São Lourenço da Mata;PE
54753055;Rua;Araripe Júnior;Jardim Primavera;Camaragibe;PE
54753126;Rua;Manaim;Nazaré;Camaragibe;PE
54753182;2ª Travessa;Doutor Bezerra de Menezes;Vila da Inabi;Camaragibe;PE
54756455;Rua;Santa Amélia;Tabatinga;Camaragibe;PE
54759901;;Avenida Doutor Belmino Correia 480;Bairro Novo do Carmelo;Camaragibe;PE
54774010;Rua;Graça Aranha;Estação Nova;Camaragibe;PE
54774125;Rua;Paul Harris;Estação Nova;Camaragibe;PE
54774195;Rua;Dom Basílio;Estação Nova;Camaragibe;PE
54774700;Rua;Paulo Bezerra;Céu Azul;Camaragibe;PE
54774765;Rua;Euclides da Rocha;Santa Teresa;Camaragibe;PE
54777168;Rua;Dezessete;João Paulo II;Camaragibe;PE
54783290;Rua;José Francisco dos Santos;Aldeia dos Camarás;Camaragibe;PE
54783450;Rua;Orleans;Aldeia dos Camarás;Camaragibe;PE
54783570;Rua;Síria;Aldeia dos Camarás;Camaragibe;PE
54786490;Rua;Olegário Maciel C. da Cunha;Vera Cruz;Camaragibe;PE
54789045;Rua;Demóstenes de Olinda;Borralho;Camaragibe;PE
55002250;Rua;Antônio Satu;Nossa Senhora das Dores;Caruaru;PE
55002360;Praça;Doutor Júlio de Melo;Nossa Senhora das Dores;Caruaru;PE
55002400;Rua;Capitão João Velho;Nossa Senhora das Dores;Caruaru;PE
55004200;Rua;Silva Filho;Nossa Senhora das Dores;Caruaru;PE
55008382;Beco;do Monte;Morro do Bom Jesus;Caruaru;PE
55012310;Rua;Deputado Souto Filho;Maurício de Nassau;Caruaru;PE
55014837;Avenida;José Florêncio Filho;Maurício de Nassau;Caruaru;PE
55016190;Rua;Vital Brasil;Salgado;Caruaru;PE
55018040;Travessa;das Flores;Salgado;Caruaru;PE
55020066;Travessa;Manoel Caxeiro;Riachão;Caruaru;PE
55020120;Rua;Padre Toledo;Riachão;Caruaru;PE
55020506;Rua;Monsenhor Severino Otoni da Cruz Gouveia;Cedro;Caruaru;PE
55021365;Rua;R-39;Cidade Jardim;Caruaru;PE
55021460;Avenida;Av - 15;Cidade Jardim;Caruaru;PE
55024110;Rua;Juvenal Galeno;Indianópolis;Caruaru;PE
55024514;Rua;Irmã Maria Jerônimo;Indianópolis;Caruaru;PE
55026075;Avenida;Maria José Lyra;Indianópolis;Caruaru;PE
55031420;Rua;Mendonza;Cidade Alta;Caruaru;PE
55145000;;Riacho Fechado (Tacaimbó);-;Riacho Fechado (Tacaimbó);PE
55150530;Rua;Antônio Rodrigues Medeiros de Freitas;Edson Mororó Moura;Belo Jardim;PE
55153060;Rua;Santa Sofia;Bom Conselho;Belo Jardim;PE
55155770;Rua;João Faustino Ferreira;São Pedro;Belo Jardim;PE
55155971;;Rua Quitéria Neves 28;São Pedro;Belo Jardim;PE
55157635;Rua;José Nunes da Silva;Pontilhão;Belo Jardim;PE
55191585;Rua;Quinze de Novembro;Santo Agostinho;Santa Cruz do Capibaribe;PE
55191597;Rua;Olimpio Bezerra de Arruda;Santo Agostinho;Santa Cruz do Capibaribe;PE
55192205;Rua;Vera Cruz;Centro;Santa Cruz do Capibaribe;PE
55291635;Rua;Augusto Gomes do Amaral;Francisco Simão dos Santos Figueira;Garanhuns;PE
55293445;Rua;Flávio Pereira Brito;Santo Antônio;Garanhuns;PE
55294060;Rua;Amadeu Tavares;Magano;Garanhuns;PE
55294577;Rua;Cícero da Mota Oliveira;Magano;Garanhuns;PE
55295555;Rua;Canhotinho;Heliópolis;Garanhuns;PE
55296560;Rua;Presidente Café Filho;Heliópolis;Garanhuns;PE
55297575;Rua;Vereador José Augusto Pinto;Heliópolis;Garanhuns;PE
55297844;Praça;da Biblia;Novo Heliópolis;Garanhuns;PE
55299350;Rua;Dias Gomes;Severiano de Moraes Filho;Garanhuns;PE
55320000;;Lagoa do Ouro;-;Lagoa do Ouro;PE
55383000;;Cabanas (Cachoeirinha);-;Cabanas (Cachoeirinha);PE
55602511;1ª Travessa;José Leite;Livramento;Vitória de Santo Antão;PE
55606195;Rua;Severino Alexandre da Silva;São Vicente de Paulo;Vitória de Santo Antão;PE
55606251;Travessa;Clube Abanadores o Leão;São Vicente de Paulo;Vitória de Santo Antão;PE
55608273;Rua;do Norte;Bela Vista;Vitória de Santo Antão;PE
